desi,dir,oper,veh,tst,tsi,spd,hdg,lat,long,acc,dl,odo,drst,oday,jrn,line,start,loc,stop,route,occu,event,tst_collected
88,1,22,1366,2025-05-18T12:58:26.751Z,1747573106,8.26,6,60.170256,25.018584,0.1,178,5829,0,2025-05-18,286,123,15:43,GPS,,1088,0,VP,2025-05-18T15:58:26.824480
88,1,22,1365,2025-05-18T12:58:27.256Z,1747573107,3.05,45,60.195127,25.030953,0.56,,,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T15:58:27.196359
88,2,22,1359,2025-05-18T12:58:27.250Z,1747573107,0.0,9,60.177876,25.050723,-0.0,69,3925,0,2025-05-18,862,123,15:46,GPS,,1088,0,VP,2025-05-18T15:58:27.226045
88,1,22,1366,2025-05-18T12:58:27.751Z,1747573107,8.35,11,60.170328,25.018618,0.09,178,5839,0,2025-05-18,286,123,15:43,GPS,,1088,0,VP,2025-05-18T15:58:27.824480
88,1,22,1365,2025-05-18T12:58:28.256Z,1747573108,3.53,42,60.195149,25.030993,0.48,,,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T15:58:28.188579
88,2,22,1359,2025-05-18T12:58:28.251Z,1747573108,0.0,9,60.177876,25.050723,0.0,69,3925,0,2025-05-18,862,123,15:46,GPS,,1088,0,VP,2025-05-18T15:58:28.199172
88,1,22,1366,2025-05-18T12:58:28.751Z,1747573108,8.48,19,60.1704,25.018663,0.13,178,5849,0,2025-05-18,286,123,15:43,GPS,,1088,0,VP,2025-05-18T15:58:28.704166
88,2,22,1359,2025-05-18T12:58:29.250Z,1747573109,0.0,9,60.177876,25.050723,0.0,69,3925,0,2025-05-18,862,123,15:46,GPS,,1088,0,VP,2025-05-18T15:58:29.193922
88,1,22,1365,2025-05-18T12:58:29.255Z,1747573109,4.02,41,60.195175,25.031037,0.49,,,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T15:58:29.224245
88,1,22,1366,2025-05-18T12:58:29.751Z,1747573109,8.4,28,60.170468,25.018729,-0.08,178,5853,0,2025-05-18,286,123,15:43,GPS,,1088,0,VP,2025-05-18T15:58:29.697516
88,2,22,1359,2025-05-18T12:58:30.250Z,1747573110,0.0,9,60.177876,25.050723,0.0,69,3925,0,2025-05-18,862,123,15:46,GPS,,1088,0,VP,2025-05-18T15:58:30.533699
88,1,22,1365,2025-05-18T12:58:30.255Z,1747573110,4.38,40,60.195205,25.031085,0.36,,,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T15:58:30.535420
88,1,22,1366,2025-05-18T12:58:30.751Z,1747573110,8.3,38,60.170529,25.018819,-0.1,178,5863,0,2025-05-18,286,123,15:43,GPS,,1088,0,VP,2025-05-18T15:58:30.705517
88,2,22,1359,2025-05-18T12:58:31.251Z,1747573111,0.0,9,60.177876,25.050723,0.0,69,3925,0,2025-05-18,862,123,15:46,GPS,,1088,0,VP,2025-05-18T15:58:31.227152
88,1,22,1365,2025-05-18T12:58:31.255Z,1747573111,4.62,41,60.195238,25.031136,0.25,,,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T15:58:31.228224
88,1,22,1366,2025-05-18T12:58:31.751Z,1747573111,8.35,48,60.170582,25.018932,0.05,178,5873,0,2025-05-18,286,123,15:43,GPS,,1088,0,VP,2025-05-18T15:58:31.669555
88,1,22,1365,2025-05-18T12:58:32.256Z,1747573112,4.77,43,60.195271,25.031192,0.14,,,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T15:58:32.183427
88,2,22,1359,2025-05-18T12:58:32.251Z,1747573112,0.0,9,60.177876,25.050723,0.0,69,3925,0,2025-05-18,862,123,15:46,GPS,,1088,0,VP,2025-05-18T15:58:32.184694
88,1,22,1366,2025-05-18T12:58:32.751Z,1747573112,8.38,59,60.170623,25.019074,0.03,178,5878,0,2025-05-18,286,123,15:43,GPS,,1088,0,VP,2025-05-18T15:58:32.671859
88,2,22,1359,2025-05-18T12:58:33.250Z,1747573113,0.0,9,60.177876,25.050723,0.0,69,3925,0,2025-05-18,862,123,15:46,GPS,,1088,0,VP,2025-05-18T15:58:33.184418
88,1,22,1365,2025-05-18T12:58:33.256Z,1747573113,4.88,45,60.195305,25.03125,0.12,,,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T15:58:33.189278
88,1,22,1366,2025-05-18T12:58:33.751Z,1747573113,8.78,70,60.170648,25.019248,0.4,206,5888,0,2025-05-18,286,123,15:43,GPS,1494103,1088,0,VP,2025-05-18T15:58:33.752692
88,2,22,1359,2025-05-18T12:58:34.251Z,1747573114,0.0,9,60.177876,25.050723,0.0,69,3925,0,2025-05-18,862,123,15:46,GPS,,1088,0,VP,2025-05-18T15:58:34.193969
88,1,22,1365,2025-05-18T12:58:34.255Z,1747573114,4.97,46,60.195338,25.031312,0.09,,,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T15:58:34.224319
88,1,22,1366,2025-05-18T12:58:34.751Z,1747573114,8.96,78,60.170665,25.019417,0.18,206,5898,0,2025-05-18,286,123,15:43,GPS,1494103,1088,0,VP,2025-05-18T15:58:34.709746
88,1,22,1365,2025-05-18T12:58:35.256Z,1747573115,5.04,48,60.195371,25.031377,0.07,,,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T15:58:35.195814
88,2,22,1359,2025-05-18T12:58:35.251Z,1747573115,0.0,9,60.177876,25.050723,0.0,69,3925,0,2025-05-18,862,123,15:46,GPS,,1088,0,VP,2025-05-18T15:58:35.197003
88,1,22,1366,2025-05-18T12:58:35.751Z,1747573115,9.15,82,60.170678,25.019582,0.19,206,5908,0,2025-05-18,286,123,15:43,GPS,1494103,1088,0,VP,2025-05-18T15:58:35.673858
88,2,22,1359,2025-05-18T12:58:36.250Z,1747573116,0.0,9,60.177876,25.050723,0.0,69,3925,0,2025-05-18,862,123,15:46,GPS,,1088,0,VP,2025-05-18T15:58:36.369497
88,1,22,1365,2025-05-18T12:58:36.256Z,1747573116,5.04,48,60.195403,25.031443,0.0,,,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T15:58:36.370920
88,1,22,1366,2025-05-18T12:58:36.751Z,1747573116,9.24,83,60.170689,25.019749,0.08,206,5913,0,2025-05-18,286,123,15:43,GPS,1494103,1088,0,VP,2025-05-18T15:58:36.703793
88,2,22,1359,2025-05-18T12:58:37.252Z,1747573117,0.0,9,60.177876,25.050723,0.0,69,3925,0,2025-05-18,862,123,15:46,GPS,,1088,0,VP,2025-05-18T15:58:37.289698
88,1,22,1365,2025-05-18T12:58:37.255Z,1747573117,4.82,49,60.195434,25.031508,-0.22,,,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T15:58:37.291402
88,1,22,1366,2025-05-18T12:58:37.751Z,1747573117,9.43,83,60.170699,25.019921,0.19,206,5923,0,2025-05-18,286,123,15:43,GPS,1494103,1088,0,VP,2025-05-18T15:58:37.744505
88,2,22,1359,2025-05-18T12:58:38.251Z,1747573118,0.0,9,60.177876,25.050723,0.0,69,3925,0,2025-05-18,862,123,15:46,GPS,,1088,0,VP,2025-05-18T15:58:38.184415
88,1,22,1365,2025-05-18T12:58:38.256Z,1747573118,4.68,50,60.195463,25.031573,-0.13,,,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T15:58:38.189030
88,1,22,1366,2025-05-18T12:58:38.751Z,1747573118,9.42,82,60.17071,25.020093,-0.01,206,5933,0,2025-05-18,286,123,15:43,GPS,1494103,1088,0,VP,2025-05-18T15:58:38.708776
88,1,22,1365,2025-05-18T12:58:39.256Z,1747573119,4.59,54,60.195487,25.031642,-0.1,,,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T15:58:39.194197
88,2,22,1359,2025-05-18T12:58:39.251Z,1747573119,0.0,9,60.177876,25.050723,0.0,69,3925,0,2025-05-18,862,123,15:46,GPS,,1088,0,VP,2025-05-18T15:58:39.249506
88,1,22,1366,2025-05-18T12:58:39.751Z,1747573119,9.11,83,60.170719,25.020263,-0.32,206,5943,0,2025-05-18,286,123,15:43,GPS,1494103,1088,0,VP,2025-05-18T15:58:39.668713
88,2,22,1359,2025-05-18T12:58:40.251Z,1747573120,0.0,9,60.177876,25.050723,0.0,69,3925,0,2025-05-18,862,123,15:46,GPS,,1088,0,VP,2025-05-18T15:58:40.175414
88,1,22,1365,2025-05-18T12:58:40.255Z,1747573120,4.37,63,60.195504,25.031717,-0.22,,,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T15:58:40.185376
88,1,22,1366,2025-05-18T12:58:40.751Z,1747573120,8.9,84,60.170727,25.020426,-0.21,206,5953,0,2025-05-18,286,123,15:43,GPS,1494103,1088,0,VP,2025-05-18T15:58:40.863740
88,2,22,1359,2025-05-18T12:58:41.250Z,1747573121,0.0,9,60.177876,25.050723,0.0,69,3925,0,2025-05-18,862,123,15:46,GPS,,1088,0,VP,2025-05-18T15:58:41.191372
88,1,22,1365,2025-05-18T12:58:41.256Z,1747573121,4.28,75,60.195515,25.031793,-0.09,,,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T15:58:41.192729
88,1,22,1366,2025-05-18T12:58:41.751Z,1747573121,8.83,84,60.170736,25.020585,-0.06,206,5957,0,2025-05-18,286,123,15:43,GPS,1494103,1088,0,VP,2025-05-18T15:58:41.898565
88,2,22,1359,2025-05-18T12:58:42.251Z,1747573122,0.89,9,60.17788,25.050724,0.89,69,3930,0,2025-05-18,862,123,15:46,GPS,,1088,0,VP,2025-05-18T15:58:42.430668
88,1,22,1365,2025-05-18T12:58:42.255Z,1747573122,4.41,86,60.19552,25.031873,0.13,,,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T15:58:42.432484
88,1,22,1366,2025-05-18T12:58:42.751Z,1747573122,8.87,85,60.170744,25.020745,0.04,206,5967,0,2025-05-18,286,123,15:43,GPS,1494103,1088,0,VP,2025-05-18T15:58:42.668228
88,2,22,1359,2025-05-18T12:58:43.251Z,1747573123,1.95,9,60.177892,25.050728,1.06,69,3930,0,2025-05-18,862,123,15:46,GPS,,1088,0,VP,2025-05-18T15:58:43.187436
88,1,22,1365,2025-05-18T12:58:43.256Z,1747573123,4.54,97,60.195517,25.031957,0.13,,,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T15:58:43.191997
88,1,22,1366,2025-05-18T12:58:43.751Z,1747573123,8.73,85,60.170752,25.020905,-0.14,196,5977,0,2025-05-18,286,123,15:43,GPS,,1088,0,VP,2025-05-18T15:58:43.714943
88,2,22,1359,2025-05-18T12:58:44.251Z,1747573124,3.05,8,60.177914,25.050733,1.1,69,3935,0,2025-05-18,862,123,15:46,GPS,,1088,0,VP,2025-05-18T15:58:44.356354
88,1,22,1365,2025-05-18T12:58:44.256Z,1747573124,4.54,107,60.195507,25.032041,0.01,,,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T15:58:44.358261
88,1,22,1366,2025-05-18T12:58:44.751Z,1747573124,8.24,89,60.170755,25.021059,-0.49,196,5987,0,2025-05-18,286,123,15:43,GPS,,1088,0,VP,2025-05-18T15:58:44.970689
88,2,22,1359,2025-05-18T12:58:45.250Z,1747573125,4.18,8,60.177947,25.05074,1.12,69,3935,0,2025-05-18,862,123,15:46,GPS,,1088,0,VP,2025-05-18T15:58:45.190408
88,1,22,1365,2025-05-18T12:58:45.256Z,1747573125,4.44,115,60.195491,25.032121,-0.1,,,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T15:58:45.194866
88,1,22,1366,2025-05-18T12:58:45.751Z,1747573125,7.7,94,60.170751,25.021203,-0.54,196,5992,0,2025-05-18,286,123,15:43,GPS,,1088,0,VP,2025-05-18T15:58:45.892070
88,1,22,1365,2025-05-18T12:58:46.255Z,1747573126,4.17,122,60.19547,25.032191,-0.27,,,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T15:58:46.224432
88,2,22,1359,2025-05-18T12:58:46.267Z,1747573126,5.16,7,60.177989,25.050745,0.99,69,3940,0,2025-05-18,862,123,15:46,GPS,,1088,0,VP,2025-05-18T15:58:46.226287
88,1,22,1366,2025-05-18T12:58:46.751Z,1747573126,7.29,93,60.17075,25.021338,-0.42,196,6002,0,2025-05-18,286,123,15:43,GPS,,1088,0,VP,2025-05-18T15:58:46.706349
88,1,22,1365,2025-05-18T12:58:47.256Z,1747573127,3.91,125,60.19545,25.032254,-0.26,,,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T15:58:47.428425
88,2,22,1359,2025-05-18T12:58:47.251Z,1747573127,5.92,4,60.178038,25.050748,0.76,69,3950,0,2025-05-18,862,123,15:46,GPS,,1088,0,VP,2025-05-18T15:58:47.429658
88,1,22,1366,2025-05-18T12:58:47.751Z,1747573127,7.01,87,60.170757,25.021467,-0.28,196,6007,0,2025-05-18,286,123,15:43,GPS,,1088,0,VP,2025-05-18T15:58:47.709566
88,2,22,1359,2025-05-18T12:58:48.250Z,1747573128,6.59,1,60.178095,25.050748,0.66,69,3955,0,2025-05-18,862,123,15:46,GPS,,1088,0,VP,2025-05-18T15:58:48.193461
88,1,22,1365,2025-05-18T12:58:48.256Z,1747573128,3.59,127,60.195429,25.03231,-0.32,,,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T15:58:48.194964
88,1,22,1366,2025-05-18T12:58:48.751Z,1747573128,6.71,77,60.170773,25.021589,-0.29,196,6017,0,2025-05-18,286,123,15:43,GPS,,1088,0,VP,2025-05-18T15:58:48.714145
88,2,22,1359,2025-05-18T12:58:49.250Z,1747573129,6.87,358,60.178155,25.050744,0.29,69,3960,0,2025-05-18,862,123,15:46,GPS,,1088,0,VP,2025-05-18T15:58:49.270588
88,1,22,1365,2025-05-18T12:58:49.256Z,1747573129,2.65,128,60.195412,25.032355,-0.94,,,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T15:58:49.271686
88,1,22,1366,2025-05-18T12:58:49.751Z,1747573129,6.87,67,60.170796,25.021704,0.16,196,6022,0,2025-05-18,286,123,15:43,GPS,,1088,0,VP,2025-05-18T15:58:49.701772
88,2,22,1359,2025-05-18T12:58:50.251Z,1747573130,6.54,356,60.178216,25.050737,-0.34,69,3970,0,2025-05-18,862,123,15:46,GPS,,1088,0,VP,2025-05-18T15:58:50.194062
88,1,22,1365,2025-05-18T12:58:50.256Z,1747573130,1.4,128,60.195401,25.032383,-1.24,,,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T15:58:50.195831
88,1,22,1366,2025-05-18T12:58:50.751Z,1747573130,6.84,57,60.170833,25.021811,-0.03,196,6027,0,2025-05-18,286,123,15:43,GPS,,1088,0,VP,2025-05-18T15:58:50.805772
88,2,22,1359,2025-05-18T12:58:51.251Z,1747573131,6.33,355,60.178273,25.050729,-0.21,69,3975,0,2025-05-18,862,123,15:46,GPS,,1088,0,VP,2025-05-18T15:58:51.193021
88,1,22,1365,2025-05-18T12:58:51.255Z,1747573131,0.46,128,60.195397,25.032392,-0.95,,,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T15:58:51.194559
88,1,22,1366,2025-05-18T12:58:51.751Z,1747573131,6.74,49,60.170871,25.021907,-0.1,196,6037,0,2025-05-18,286,123,15:43,GPS,,1088,0,VP,2025-05-18T15:58:51.888723
88,1,22,1365,2025-05-18T12:58:52.255Z,1747573132,0.1,128,60.195396,25.032394,-0.36,,,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T15:58:52.185212
88,2,22,1359,2025-05-18T12:58:52.251Z,1747573132,6.09,355,60.178328,25.050719,-0.24,69,3980,0,2025-05-18,862,123,15:46,GPS,,1088,0,VP,2025-05-18T15:58:52.186585
88,1,22,1366,2025-05-18T12:58:52.751Z,1747573132,6.66,44,60.170916,25.021992,-0.08,196,6042,0,2025-05-18,286,123,15:43,GPS,,1088,0,VP,2025-05-18T15:58:52.670150
88,2,22,1359,2025-05-18T12:58:53.251Z,1747573133,6.06,354,60.178382,25.05071,-0.03,69,3985,0,2025-05-18,862,123,15:46,GPS,,1088,0,VP,2025-05-18T15:58:53.193775
88,1,22,1365,2025-05-18T12:58:53.255Z,1747573133,0.06,128,60.195395,25.032394,-0.04,,,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T15:58:53.196390
88,1,22,1366,2025-05-18T12:58:53.751Z,1747573133,6.7,39,60.170965,25.022067,0.04,196,6052,0,2025-05-18,286,123,15:43,GPS,,1088,0,VP,2025-05-18T15:58:53.706919
88,2,22,1359,2025-05-18T12:58:54.250Z,1747573134,5.88,355,60.178435,25.050702,-0.18,69,3990,0,2025-05-18,862,123,15:46,GPS,,1088,0,VP,2025-05-18T15:58:54.194356
88,1,22,1365,2025-05-18T12:58:54.256Z,1747573134,0.04,128,60.195394,25.032395,-0.02,,,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T15:58:54.196208
88,1,22,1366,2025-05-18T12:58:54.751Z,1747573134,7.04,34,60.171017,25.022137,0.34,196,6057,0,2025-05-18,286,123,15:43,GPS,,1088,0,VP,2025-05-18T15:58:54.684623
88,2,22,1359,2025-05-18T12:58:55.250Z,1747573135,5.62,355,60.178487,25.050694,-0.26,69,4000,0,2025-05-18,862,123,15:46,GPS,,1088,0,VP,2025-05-18T15:58:55.183574
88,1,22,1365,2025-05-18T12:58:55.256Z,1747573135,0.02,128,60.195393,25.032395,-0.02,,,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T15:58:55.188558
88,1,22,1366,2025-05-18T12:58:55.751Z,1747573135,7.5,34,60.171071,25.022211,0.46,196,6062,0,2025-05-18,286,123,15:43,GPS,,1088,0,VP,2025-05-18T15:58:55.865257
88,1,22,1365,2025-05-18T12:58:56.256Z,1747573136,0.02,128,60.195393,25.032395,-0.0,,,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T15:58:56.177265
88,2,22,1359,2025-05-18T12:58:56.250Z,1747573136,5.17,355,60.178535,25.050685,-0.45,69,4005,0,2025-05-18,862,123,15:46,GPS,,1088,0,VP,2025-05-18T15:58:56.262987
88,1,22,1366,2025-05-18T12:58:56.750Z,1747573136,8.01,34,60.171131,25.022287,0.51,196,6071,0,2025-05-18,286,123,15:43,GPS,,1088,0,VP,2025-05-18T15:58:56.708167
88,2,22,1359,2025-05-18T12:58:57.251Z,1747573137,4.96,355,60.17858,25.050677,-0.21,63,4010,0,2025-05-18,862,123,15:46,GPS,1491201,1088,0,VP,2025-05-18T15:58:57.184792
88,1,22,1365,2025-05-18T12:58:57.256Z,1747573137,0.0,128,60.195393,25.032395,-0.02,,,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T15:58:57.194301
88,1,22,1366,2025-05-18T12:58:57.751Z,1747573137,8.46,34,60.171193,25.022371,0.45,196,6076,0,2025-05-18,286,123,15:43,GPS,,1088,0,VP,2025-05-18T15:58:57.835275
88,2,22,1359,2025-05-18T12:58:58.251Z,1747573138,4.97,355,60.178624,25.050671,0.01,63,4010,0,2025-05-18,862,123,15:46,GPS,1491201,1088,0,VP,2025-05-18T15:58:58.195915
88,1,22,1365,2025-05-18T12:58:58.256Z,1747573138,0.0,128,60.195393,25.032395,0.0,,,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T15:58:58.198689
88,1,22,1366,2025-05-18T12:58:58.751Z,1747573138,8.78,35,60.171258,25.02246,0.32,196,6086,0,2025-05-18,286,123,15:43,GPS,,1088,0,VP,2025-05-18T15:58:58.682938
88,2,22,1359,2025-05-18T12:58:59.251Z,1747573139,4.67,354,60.178667,25.050663,-0.3,63,4015,0,2025-05-18,862,123,15:46,GPS,1491201,1088,0,VP,2025-05-18T15:58:59.410166
88,1,22,1365,2025-05-18T12:58:59.255Z,1747573139,0.0,128,60.195393,25.032395,0.0,,,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T15:58:59.412676
88,1,22,1366,2025-05-18T12:58:59.751Z,1747573139,8.97,36,60.171323,25.022552,0.2,196,6096,0,2025-05-18,286,123,15:43,GPS,,1088,0,VP,2025-05-18T15:58:59.710174
88,1,22,1365,2025-05-18T12:59:00.256Z,1747573140,0.0,128,60.195393,25.032395,0.0,,,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T15:59:00.297787
88,2,22,1359,2025-05-18T12:59:00.250Z,1747573140,4.42,354,60.178707,25.050654,-0.25,59,4021,0,2025-05-18,862,123,15:46,GPS,1491201,1088,0,VP,2025-05-18T15:59:00.299242
88,1,22,1366,2025-05-18T12:59:00.751Z,1747573140,9.16,36,60.17139,25.022648,0.18,196,6106,0,2025-05-18,286,123,15:43,GPS,,1088,0,VP,2025-05-18T15:59:00.682104
88,2,22,1359,2025-05-18T12:59:01.251Z,1747573141,4.78,353,60.178747,25.050646,0.36,59,4026,0,2025-05-18,862,123,15:46,GPS,1491201,1088,0,VP,2025-05-18T15:59:01.227692
88,1,22,1365,2025-05-18T12:59:01.255Z,1747573141,0.0,128,60.195393,25.032395,0.0,,,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T15:59:01.229224
88,1,22,1366,2025-05-18T12:59:01.751Z,1747573141,9.27,35,60.171458,25.022744,0.12,196,6116,0,2025-05-18,286,123,15:43,GPS,,1088,0,VP,2025-05-18T15:59:01.710876
88,2,22,1359,2025-05-18T12:59:02.250Z,1747573142,5.63,353,60.178793,25.050638,0.85,59,4031,0,2025-05-18,862,123,15:46,GPS,1491201,1088,0,VP,2025-05-18T15:59:02.183686
88,1,22,1365,2025-05-18T12:59:02.255Z,1747573142,0.0,128,60.195393,25.032395,0.0,,,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T15:59:02.185163
88,1,22,1366,2025-05-18T12:59:02.751Z,1747573142,9.12,35,60.171525,25.022843,-0.15,196,6121,0,2025-05-18,286,123,15:43,GPS,,1088,0,VP,2025-05-18T15:59:02.788568
88,2,22,1359,2025-05-18T12:59:03.251Z,1747573143,6.51,354,60.178848,25.05063,0.89,59,4041,0,2025-05-18,862,123,15:46,GPS,1491201,1088,0,VP,2025-05-18T15:59:03.186320
88,1,22,1365,2025-05-18T12:59:03.255Z,1747573143,0.0,128,60.195393,25.032395,0.0,,,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T15:59:03.188160
88,1,22,1366,2025-05-18T12:59:03.751Z,1747573143,8.92,36,60.171591,25.022939,-0.21,196,6131,0,2025-05-18,286,123,15:43,GPS,,1088,0,VP,2025-05-18T15:59:03.704211
88,1,22,1365,2025-05-18T12:59:04.256Z,1747573144,0.0,128,60.195393,25.032395,0.0,,,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T15:59:04.324374
88,2,22,1359,2025-05-18T12:59:04.250Z,1747573144,7.34,355,60.17891,25.050621,0.82,59,4046,0,2025-05-18,862,123,15:46,GPS,1491201,1088,0,VP,2025-05-18T15:59:04.326379
88,1,22,1366,2025-05-18T12:59:04.751Z,1747573144,8.62,36,60.171654,25.023031,-0.3,196,6141,0,2025-05-18,286,123,15:43,GPS,,1088,0,VP,2025-05-18T15:59:04.678876
88,2,22,1359,2025-05-18T12:59:05.251Z,1747573145,8.11,356,60.178979,25.050613,0.77,59,4056,0,2025-05-18,862,123,15:46,GPS,1491201,1088,0,VP,2025-05-18T15:59:05.184604
88,1,22,1365,2025-05-18T12:59:05.255Z,1747573145,0.0,128,60.195393,25.032395,0.0,,,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T15:59:05.194720
88,1,22,1366,2025-05-18T12:59:05.751Z,1747573145,8.31,36,60.171715,25.023122,-0.31,196,6151,0,2025-05-18,286,123,15:43,GPS,,1088,0,VP,2025-05-18T15:59:05.860915
88,2,22,1359,2025-05-18T12:59:06.252Z,1747573146,8.76,356,60.179055,25.050602,0.66,59,4066,0,2025-05-18,862,123,15:46,GPS,1491201,1088,0,VP,2025-05-18T15:59:06.234512
88,1,22,1365,2025-05-18T12:59:06.256Z,1747573146,0.0,128,60.195393,25.032395,0.0,,,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T15:59:06.237169
88,1,22,1366,2025-05-18T12:59:06.751Z,1747573146,8.19,36,60.171775,25.023209,-0.12,196,6156,0,2025-05-18,286,123,15:43,GPS,,1088,0,VP,2025-05-18T15:59:06.682171
88,2,22,1359,2025-05-18T12:59:07.252Z,1747573147,9.3,356,60.179136,25.05059,0.53,59,4066,0,2025-05-18,862,123,15:46,GPS,1491201,1088,0,VP,2025-05-18T15:59:07.184240
88,1,22,1365,2025-05-18T12:59:07.256Z,1747573147,0.0,128,60.195393,25.032395,0.0,,,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T15:59:07.214883
88,1,22,1366,2025-05-18T12:59:07.751Z,1747573147,8.2,36,60.171834,25.023297,0.01,196,6166,0,2025-05-18,286,123,15:43,GPS,,1088,0,VP,2025-05-18T15:59:08.010937
88,1,22,1365,2025-05-18T12:59:08.256Z,1747573148,0.0,128,60.195393,25.032395,0.0,,,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T15:59:08.224242
88,2,22,1359,2025-05-18T12:59:08.252Z,1747573148,9.75,356,60.179221,25.050577,0.45,59,4071,0,2025-05-18,862,123,15:46,GPS,1491201,1088,0,VP,2025-05-18T15:59:08.229232
88,1,22,1366,2025-05-18T12:59:08.751Z,1747573148,8.14,36,60.171894,25.023385,-0.06,196,6175,0,2025-05-18,286,123,15:43,GPS,,1088,0,VP,2025-05-18T15:59:08.801034
88,2,22,1359,2025-05-18T12:59:09.252Z,1747573149,10.09,355,60.17931,25.050564,0.34,59,4081,0,2025-05-18,862,123,15:46,GPS,1491201,1088,0,VP,2025-05-18T15:59:09.187739
88,1,22,1365,2025-05-18T12:59:09.255Z,1747573149,0.0,128,60.195393,25.032395,0.0,,,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T15:59:09.189391
88,1,22,1366,2025-05-18T12:59:09.751Z,1747573149,8.0,34,60.171953,25.023468,-0.14,196,6180,0,2025-05-18,286,123,15:43,GPS,,1088,0,VP,2025-05-18T15:59:09.853180
88,2,22,1359,2025-05-18T12:59:10.251Z,1747573150,10.41,355,60.179402,25.050549,0.33,50,4091,0,2025-05-18,862,123,15:46,GPS,,1088,0,VP,2025-05-18T15:59:10.468583
88,1,22,1365,2025-05-18T12:59:10.255Z,1747573150,0.0,128,60.195393,25.032395,0.0,,,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T15:59:10.471061
88,1,22,1366,2025-05-18T12:59:10.751Z,1747573150,8.01,30,60.172015,25.023542,0.01,196,6190,0,2025-05-18,286,123,15:43,GPS,,1088,0,VP,2025-05-18T15:59:11.023105
88,2,22,1359,2025-05-18T12:59:11.251Z,1747573151,10.7,355,60.179496,25.050532,0.29,50,4101,0,2025-05-18,862,123,15:46,GPS,,1088,0,VP,2025-05-18T15:59:11.191153
88,1,22,1365,2025-05-18T12:59:11.256Z,1747573151,0.0,128,60.195393,25.032395,0.0,,,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T15:59:11.192407
88,1,22,1366,2025-05-18T12:59:11.751Z,1747573151,8.11,25,60.172081,25.023605,0.1,196,6195,0,2025-05-18,286,123,15:43,GPS,,1088,0,VP,2025-05-18T15:59:11.706708
